"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Turb_Kin_Energy","Omega","Species_0","Species_1","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_TKE","Residual_Omega","Residual_Species_0","Residual_Species_1","Diffusivity_0","Diffusivity_1","Eddy_Viscosity"
10, 0.000000000000000e+00, 1.574144204846025e-03, 3.393559798749878e+00, 1.061704709268101e+00, 3.051445111820204e-02, 9.999999999999998e-01, 3.627874765787058e-03, 2.477388703851238e+01, 4.816649378620497e-01, 4.816639821905531e-01, 6.787119597499756e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.061676825722712e-05, 7.480866432645229e-06, -1.799586210121757e-05, 3.200009675502201e+00, -1.184964939792324e-07, -1.066552701511361e-03, -4.719184430694297e-05, -4.719001855912658e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.464394650765674e-04
11, 0.000000000000000e+00, 2.990873992241717e-03, 3.380737117292691e+00, 1.062582317589679e+00, 2.214884408798840e-02, 9.999999999999999e-01, 3.652545584961989e-03, 2.493254198279782e+01, 4.861676822294365e-01, 4.861666392080210e-01, 6.761474234585383e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.625332874342829e-06, -1.947426855991260e-05, -1.402233848757335e-05, 1.092714844455315e+00, -1.193944395275524e-07, -9.744898638011576e-04, -3.959340212903849e-05, -3.959176052101819e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.464971196070605e-04
12, 0.000000000000000e+00, 4.265930797259476e-03, 3.372539431356747e+00, 1.064747656743390e+00, 1.569416768699230e-02, 9.999999999999998e-01, 3.647676059928302e-03, 2.489845122610203e+01, 4.878149044328158e-01, 4.878137523367667e-01, 6.745078862713495e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.187747956827664e-08, -2.724174686683045e-05, -1.201540711545849e-05, 1.262232880634429e-02, -1.151580761359345e-07, -9.066905195089375e-04, -3.462742609862488e-05, -3.462575097733993e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.465021268513400e-04
13, 0.000000000000000e+00, 5.413481928202031e-03, 3.368973126031527e+00, 1.067719679032762e+00, 9.996878379719753e-03, 9.999999999999994e-01, 3.644703036902036e-03, 2.487396889715011e+01, 4.884727095097880e-01, 4.884714304930379e-01, 6.737946252063053e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.827521396140707e-06, -3.053938148526219e-05, -6.422193316095616e-06, -5.508348687801010e-01, -1.094344117510681e-07, -8.450298271532562e-04, -3.108011073197042e-05, -3.107841655348509e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.465267988382675e-04
14, 0.000000000000000e+00, 6.446277946186980e-03, 3.368944415725286e+00, 1.070619417372179e+00, 4.652157770665888e-03, 1.000000000000000e+00, 3.645905129929719e-03, 2.487116985094448e+01, 4.888087877318504e-01, 4.888073681314016e-01, 6.737888831450571e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.996773738428698e-06, -3.190969342018126e-05, -2.411272439710539e-06, -9.032602695962160e-01, -9.913062684377903e-08, -7.649413397727081e-04, -2.802348563518762e-05, -2.802182826030836e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.465916220177825e-04
15, 0.000000000000000e+00, 7.375794360497080e-03, 3.371864017599369e+00, 1.073350268559811e+00, -5.664270639063607e-04, 1.000000000000000e+00, 3.651010267764898e-03, 2.488803011755948e+01, 4.890662463319461e-01, 4.890646746369310e-01, 6.743728035198738e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.700982208952445e-06, -3.175346959882997e-05, -1.534185116505978e-07, -1.115516378484244e+00, -8.757232508404737e-08, -6.831641467022372e-04, -2.538698228164412e-05, -2.538538372779406e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.466974385083602e-04
16, 0.000000000000000e+00, 8.212359137849332e-03, 3.377091642364312e+00, 1.075872840134258e+00, -5.734824714930089e-03, 1.000000000000000e+00, 3.659099475959696e-03, 2.492131356713911e+01, 4.893259135357096e-01, 4.893241805670275e-01, 6.754183284728624e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.070312692970807e-06, -3.048907889621340e-05, 1.022670098519274e-06, -1.226836612069831e+00, -7.616041625146014e-08, -6.056687118944845e-04, -2.306741209013593e-05, -2.306587391821244e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.468261079457919e-04
17, 0.000000000000000e+00, 8.965267439210984e-03, 3.384133959535800e+00, 1.078154953726145e+00, -1.087758025726320e-02, 1.000000000000000e+00, 3.669425948331196e-03, 2.497287292271471e+01, 4.896089883676162e-01, 4.896070877702025e-01, 6.768267919071599e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.196298442331325e-06, -2.838038178528106e-05, 1.507166085827073e-06, -1.264810090171551e+00, -6.556188878314515e-08, -5.354411402482759e-04, -2.099553568964249e-05, -2.099404922583677e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.469364762191048e-04
18, 0.000000000000000e+00, 9.642884908201548e-03, 3.392540402701300e+00, 1.080198861517727e+00, -1.598196631829863e-02, 9.999999999999999e-01, 3.681206590320425e-03, 2.505376047632160e+01, 4.899126808180379e-01, 4.899106096317071e-01, 6.785080805402600e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.157534861241202e-06, -2.563838824669017e-05, 1.567158076324377e-06, -1.253126324308141e+00, -5.609558287712511e-08, -4.745442146778731e-04, -1.913192381494677e-05, -1.913047962434465e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.469322976005757e-04
19, 0.000000000000000e+00, 1.025274063979892e-02, 3.401912014211128e+00, 1.082027778475202e+00, -2.102045533182697e-02, 9.999999999999999e-01, 3.693495588636379e-03, 2.519623048938949e+01, 4.902255926097829e-01, 4.902233516578888e-01, 6.803824028422255e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.999573432865835e-06, -2.246480227650146e-05, 1.401365271421778e-06, -1.205515028016095e+00, -4.784521000573620e-08, -4.246676213387496e-04, -1.744565556467269e-05, -1.744424625750037e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.465892126281257e-04
20, 0.000000000000000e+00, 1.080161078744714e-02, 3.411920932054318e+00, 1.083675447954621e+00, -2.596598159662887e-02, 1.000000000000000e+00, 3.705010683872098e-03, 2.547744444685039e+01, 4.905348035164540e-01, 4.905323972235220e-01, 6.823841864108635e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.758558946952389e-06, -1.906512240625874e-05, 1.118125305361684e-06, -1.132870634903923e+00, -4.081416145921945e-08, -3.878653064055999e-04, -1.591159009992006e-05, -1.591021301864363e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.454231679947839e-04
21, 0.000000000000000e+00, 1.129559391401836e-02, 3.422314047929175e+00, 1.085191855438698e+00, -3.079641363705422e-02, 1.000000000000000e+00, 3.713982216113604e-03, 2.606272899395577e+01, 4.908290406500401e-01, 4.908264762758143e-01, 6.844628095858351e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.461075255984183e-06, -1.563065143696272e-05, 8.128977560989926e-07, -1.043205807873875e+00, -3.506163651204375e-08, -3.670517401521828e-04, -1.451098733629385e-05, -1.450964364921439e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.425016626990564e-04
22, 0.000000000000000e+00, 1.174017872895828e-02, 3.432904087662366e+00, 1.086657232854267e+00, -3.549623282809096e-02, 1.000000000000000e+00, 3.718134278624113e-03, 2.728359878408378e+01, 4.910998465417173e-01, 4.910971330523617e-01, 6.865808175324731e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.122050923550304e-06, -1.233890583873848e-05, 5.821495477801210e-07, -9.410201787130746e-01, -3.071909314987284e-08, -3.659925454099298e-04, -1.323014519220606e-05, -1.322883813680630e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.362772670881354e-04
23, 0.000000000000000e+00, 1.214030506532672e-02, 3.443549135699898e+00, 1.088193868665325e+00, -4.005608193522760e-02, 1.000000000000000e+00, 3.714719110059141e-03, 2.978950831620573e+01, 4.913412885683914e-01, 4.913384354571126e-01, 6.887098271399797e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.756205979652143e-06, -9.372229287401866e-06, 5.029728390162220e-07, -8.307505249123465e-01, -2.791123535823816e-08, -3.899583745604531e-04, -1.205816705997605e-05, -1.205689954716130e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.246989064280159e-04
24, 0.000000000000000e+00, 1.250041877431044e-02, 3.454124373809166e+00, 1.089962911304720e+00, -4.446536313283529e-02, 1.000000000000000e+00, 3.700408287327757e-03, 3.488324204785744e+01, 4.915487172546634e-01, 4.915457336450977e-01, 6.908248747618332e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.390572007542578e-06, -6.898310348857968e-06, 5.812084058521928e-07, -7.205444603082185e-01, -2.659137731050094e-08, -4.486885351847013e-04, -1.098458419276571e-05, -1.098335685193014e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.060798271631704e-04
25, 0.000000000000000e+00, 1.282452111726899e-02, 3.464500495358112e+00, 1.092137241876343e+00, -4.869208531883067e-02, 1.000000000000000e+00, 3.670784381416158e-03, 4.532117885973618e+01, 4.917172766464785e-01, 4.917141709440392e-01, 6.929000990716225e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.061521096073931e-06, -4.940585720619259e-06, 7.053420984174379e-07, -6.213649289365861e-01, -2.633825565513195e-08, -5.662684620673479e-04, -1.000073788526718e-05, -9.999548993823340e-06, 1.000000000000000e-03, 1.000000000000000e-03, 8.099490070143171e-05
26, 0.000000000000000e+00, 1.311621321753564e-02, 3.474526794462414e+00, 1.094863816818159e+00, -5.265526065456954e-02, 1.000000000000000e+00, 3.619076456003020e-03, 6.717439247771090e+01, 4.918409194617555e-01, 4.918376996713861e-01, 6.949053588924827e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.788694129872847e-06, -3.286701985324924e-06, 7.293689024063361e-07, -5.391319075096986e-01, -2.624749689149496e-08, -8.197153510615890e-04, -9.101047402372304e-06, -9.099894962526954e-06, 1.000000000000000e-03, 1.000000000000000e-03, 5.387583456305712e-05
27, 0.000000000000000e+00, 1.337873610954445e-02, 3.484035564612440e+00, 1.098235665274994e+00, -5.620926614318168e-02, 9.999999999999998e-01, 3.533822648509319e-03, 1.135600876638502e+02, 4.919128701963327e-01, 4.919095447114005e-01, 6.968071129224880e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.564411591984522e-06, -1.660290995012126e-06, 5.935223428633913e-07, -4.715307059104391e-01, -2.515843354966432e-08, -1.397078254941150e-03, -8.280700706007183e-06, -8.279585884413772e-06, 1.000000000000000e-03, 1.000000000000000e-03, 3.111852695085801e-05
28, 0.000000000000000e+00, 1.361500671951247e-02, 3.492904328857528e+00, 1.102245051683555e+00, -5.915036702927735e-02, 9.999999999999998e-01, 3.397201066477741e-03, 2.102574181753279e+02, 4.919279431982946e-01, 4.919245214234652e-01, 6.985808657715056e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.372200542226271e-06, 5.620976002247633e-08, 3.312092745197616e-07, -4.135962004129397e-01, -2.241890149810518e-08, -2.504061932614936e-03, -7.535344330715214e-06, -7.534271540078264e-06, 1.000000000000000e-03, 1.000000000000000e-03, 1.615734225198613e-05
29, 0.000000000000000e+00, 1.382765027082014e-02, 3.501101661535890e+00, 1.106661357107550e+00, -6.123338792845288e-02, 9.999999999999997e-01, 3.189423922597624e-03, 4.021477879078190e+02, 4.918849807236416e-01, 4.918814729986382e-01, 7.002203323071781e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.197997023064026e-06, 1.827380656966829e-06, 1.323818366300971e-08, -3.610893609190314e-01, -1.839427124623108e-08, -4.167709501476515e-03, -6.861017852383106e-06, -6.859991050740398e-06, 1.000000000000000e-03, 1.000000000000000e-03, 7.930974677719001e-06
30, 0.000000000000000e+00, 1.401902946566505e-02, 3.508649787067228e+00, 1.110803747948146e+00, -6.218173664522783e-02, 9.999999999999998e-01, 2.898872129527288e-03, 7.632878461693039e+02, 4.917876300665788e-01, 4.917840470890001e-01, 7.017299574134455e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.029879524810289e-06, 3.584664723462621e-06, -3.179298549243430e-07, -3.104169144647173e-01, -1.369713443438777e-08, -6.338617379144575e-03, -6.253475128160254e-06, -6.252496488865286e-06, 1.000000000000000e-03, 1.000000000000000e-03, 3.797875394028340e-06
31, 0.000000000000000e+00, 1.419127073662504e-02, 3.515574652256215e+00, 1.113153930703326e+00, -6.168901539268816e-02, 1.000000000000000e+00, 2.528117427793039e-03, 1.421091379851757e+03, 4.916441327150934e-01, 4.916404849534069e-01, 7.031149304512430e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.647361802000496e-07, 5.299227012622083e-06, -6.250681317156105e-07, -2.606409103366615e-01, -8.675996151670649e-09, -8.913802244550255e-03, -5.707416492019981e-06, -5.706487256061619e-06, 1.000000000000000e-03, 1.000000000000000e-03, 1.778997088883026e-06
32, 0.000000000000000e+00, 1.434628787699931e-02, 3.521879668078504e+00, 1.110725639233429e+00, -5.942629036825543e-02, 1.000000000000000e+00, 2.093000150148207e-03, 2.615595265565035e+03, 4.914669748372463e-01, 4.914632721493553e-01, 7.043759336157009e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.954576187073790e-07, 7.026139186038986e-06, -9.718232527704292e-07, -2.096185067664535e-01, -3.640258679213890e-09, -1.136034345371201e-02, -5.220176673505301e-06, -5.219297449240211e-06, 1.000000000000000e-03, 1.000000000000000e-03, 8.002003129853755e-07
33, 0.000000000000000e+00, 1.448580330971832e-02, 3.527643211091738e+00, 1.098027965095806e+00, -5.502993437318501e-02, 1.000000000000000e+00, 1.619114574945706e-03, 4.855013511137139e+03, 4.912730147529038e-01, 4.912692662005927e-01, 7.055286422183475e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.170329405221720e-07, 8.869173921006995e-06, -1.417303393182268e-06, -1.558393639324435e-01, 1.088109601708106e-09, -1.191721584749840e-02, -4.801754089434732e-06, -4.800924605490459e-06, 1.000000000000000e-03, 1.000000000000000e-03, 3.334933200971624e-07
34, 0.000000000000000e+00, 1.461136720245523e-02, 3.532686558706694e+00, 1.065114471794589e+00, -4.816618213010510e-02, 1.000000000000000e+00, 1.138392527389688e-03, 9.383643680595007e+03, 4.910818713813948e-01, 4.910780852035720e-01, 7.065373117413388e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.146708167887111e-07, 1.099213634916941e-05, -1.860660718408467e-06, -9.484521409202523e-02, 5.350048541409107e-09, -3.808806225191301e-03, -4.449398409482906e-06, -4.448618003524368e-06, 1.000000000000000e-03, 1.000000000000000e-03, 1.213166831711478e-07
35, 0.000000000000000e+00, 1.472437470238818e-02, 3.537921260509328e+00, 9.938229466630821e-01, -3.830463812929258e-02, 1.000000000000000e+00, 6.895932976376095e-04, 1.991166010762991e+04, 4.909196179123975e-01, 4.909158015770784e-01, 7.075842521018656e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.360407783287796e-07, 1.310550214075592e-05, -2.387559290638222e-06, -4.100417343277833e-02, 8.775390571690921e-09, 4.252525470839802e-02, -4.177768571944190e-06, -4.177035992734012e-06, 1.000000000000000e-03, 1.000000000000000e-03, 3.463263705336984e-08
36, 0.000000000000000e+00, 1.482608144927859e-02, 3.539350358110972e+00, 8.493017369533409e-01, -2.584989546381312e-02, 1.000000000000000e+00, 3.194023128728861e-04, 5.103077262676217e+04, 4.907984596548522e-01, 4.907946201652794e-01, 7.078700716221944e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.848163690857827e-07, 1.490582023999389e-05, -1.422120382299749e-07, -1.762700281408768e-01, 1.020350891245766e-08, 3.158400641999743e-01, -3.886402355400770e-06, -3.885719864205322e-06, 1.000000000000000e-03, 1.000000000000000e-03, 6.259013854424404e-09
37, 0.000000000000000e+00, 1.491761752497080e-02, 3.556917682049575e+00, 5.652013678917149e-01, -7.470473075783577e-03, 1.000000000000000e+00, 8.423672325783597e-05, 1.949715074192571e+05, 4.907873692453090e-01, 4.907835129879431e-01, 7.113835364099150e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.445226799223767e-07, 1.576569517532703e-05, -4.123017618351591e-06, 1.942661610258086e-01, 7.672809624292175e-09, 1.594860916081613e+00, -3.594194581199894e-06, -3.593568633776023e-06, 1.000000000000000e-03, 1.000000000000000e-03, 4.320463249878736e-10
38, 4.722432614538001e-03, 1.500000000000000e-02, 3.355148437557922e+00, 1.013572265080732e-72, 0.000000000000000e+00, 9.999999999999999e-01, 1.000000000000000e-10, 1.719130144763344e+06, 4.937295795369844e-01, 4.937145916377986e-01, 6.710296875115843e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 8.243765706301913e-02, 0.000000000000000e+00, 5.105994199887586e-22, 1.146817253770870e+00, -9.098709281635107e-07, -0.000000000000000e+00, -0.000000000000000e+00, -2.742450153415990e-01, -0.000000000000000e+00, -0.000000000000000e+00, -9.311162760126599e-07, -9.292410860742644e-07, 1.000000000000000e-03, 1.000000000000000e-03, 5.816895265585958e-17
39, 8.972621976725083e-03, 1.500000000000000e-02, 3.320173100546374e+00, 1.727037902713057e-74, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130144848051e+06, 5.086716022727935e-01, 5.086280027820036e-01, 6.640346201092749e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 4.340323085365315e-02, 0.000000000000000e+00, -2.487933532283245e-22, 8.321323911515889e-01, -3.991580535490804e-07, -0.000000000000000e+00, -0.000000000000000e+00, -1.203105881624766e-01, -0.000000000000000e+00, -0.000000000000000e+00, -6.848146030920329e-07, -6.803707291790833e-07, 1.000000000000000e-03, 1.000000000000000e-03, 5.816895265299342e-17
40, 1.279779239177890e-02, 1.500000000000000e-02, 3.283946561150865e+00, -2.002352422669196e-74, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130144924433e+06, 4.976771173707702e-01, 4.975688623867451e-01, 6.567893122301729e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 3.295764703143807e-02, 0.000000000000000e+00, -5.332419124884165e-22, 7.251193544104262e-01, -2.694054019944079e-07, -0.000000000000000e+00, -0.000000000000000e+00, -8.120172467999620e-02, -0.000000000000000e+00, -0.000000000000000e+00, -8.537472290097600e-07, -8.443924809526614e-07, 1.000000000000000e-03, 1.000000000000000e-03, 5.816895265040896e-17
41, 1.624044578460677e-02, 1.500000000000000e-02, 3.249283179359793e+00, 1.628653828470125e-74, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130144992850e+06, 4.951232594431396e-01, 4.948811198391794e-01, 6.498566358719586e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 2.947770039121200e-02, 0.000000000000000e+00, -9.756044954104747e-22, 6.857695514056704e-01, -2.722468847437383e-07, -0.000000000000000e+00, -0.000000000000000e+00, -8.205817855280649e-02, -0.000000000000000e+00, -0.000000000000000e+00, -1.092833067930445e-06, -1.074717401271817e-06, 1.000000000000000e-03, 1.000000000000000e-03, 5.816895264809397e-17
42, 1.933883383856140e-02, 1.500000000000000e-02, 3.217687191214424e+00, 1.220061913132768e-73, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130145054606e+06, 4.997591632091860e-01, 4.992489791357962e-01, 6.435374382428848e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 2.781731361982366e-02, 0.000000000000000e+00, 4.937784365589594e-23, 6.661760137675262e-01, -2.902489995626373e-07, -0.000000000000000e+00, -0.000000000000000e+00, -8.748421218227415e-02, -0.000000000000000e+00, -0.000000000000000e+00, -1.326179257171968e-06, -1.292826445549846e-06, 1.000000000000000e-03, 1.000000000000000e-03, 5.816895264600437e-17
43, 2.212738308149247e-02, 1.500000000000000e-02, 3.188364292690341e+00, 2.747806297111941e-73, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130145110571e+06, 5.143134732432481e-01, 5.132862415368348e-01, 6.376728585380682e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 2.687042240731206e-02, 0.000000000000000e+00, 9.008259337693141e-22, 6.547396544747631e-01, -3.119729101425022e-07, -0.000000000000000e+00, -0.000000000000000e+00, -9.403203562167065e-02, -0.000000000000000e+00, -0.000000000000000e+00, -1.174162625027392e-06, -1.115445380579708e-06, 1.000000000000000e-03, 1.000000000000000e-03, 5.816895264411073e-17
44, 2.463707741354748e-02, 1.500000000000000e-02, 3.160926033848490e+00, 4.219130340126057e-73, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130145160671e+06, 5.342502383302472e-01, 5.322623009025179e-01, 6.321852067696980e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 2.640461065339390e-02, 0.000000000000000e+00, 4.308013388701771e-22, 6.490397296187363e-01, -3.396817900997453e-07, -0.000000000000000e+00, -0.000000000000000e+00, -1.023837940675752e-01, -0.000000000000000e+00, -0.000000000000000e+00, -9.045570784349001e-07, -8.058351350725300e-07, 1.000000000000000e-03, 1.000000000000000e-03, 5.816895264241552e-17
45, 2.689580231763122e-02, 1.500000000000000e-02, 3.135143139954430e+00, 5.279007799560457e-73, 0.000000000000000e+00, 1.000000000000000e+00, 1.000000000000000e-10, 1.719130145205269e+06, 5.486845189530510e-01, 5.449839838416290e-01, 6.270286279908859e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 2.642808025353354e-02, 0.000000000000000e+00, 2.164388321228437e-22, 6.493281133277486e-01, -3.732944785028961e-07, -0.000000000000000e+00, -0.000000000000000e+00, -1.125150247305887e-01, -0.000000000000000e+00, -0.000000000000000e+00, -7.663055431992157e-07, -6.078448631532830e-07, 1.000000000000000e-03, 1.000000000000000e-03, 5.816895264090650e-17
46, 2.892865472460699e-02, 1.500000000000000e-02, 3.110273339316763e+00, 5.872841086585912e-73, 0.000000000000000e+00, 9.999999999999999e-01, 1.000000000000000e-10, 1.719130145245813e+06, 5.589874027260695e-01, 5.523479340834041e-01, 6.220546678633525e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 2.706926829329798e-02, 0.000000000000000e+00, -4.566568174919889e-22, 6.571577837646000e-01, -4.080527481033276e-07, -0.000000000000000e+00, -0.000000000000000e+00, -1.229915460532972e-01, -0.000000000000000e+00, -0.000000000000000e+00, -7.585917013317420e-07, -5.141636142493303e-07, 1.000000000000000e-03, 1.000000000000000e-03, 5.816895263953466e-17
